status,offer_id,title,brand_id,service_id,currency,unit_price,available_qty,inventory_value,has_inventory,created_at,updated_at,created_iso,updated_iso,age_days,description,seller_id,relation_id,region_id,edit_url
live,G1764343644674WN,[NEW STEAM] Stellar Blade purchased via wallet code,lgc_game_31995,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,38,10,380,true,1764343644693,1778358936099,2025-11-28T15:27:24.693Z,2026-05-09T20:35:36.099Z,165,"Product Includes:
- A Steam account with the game purchased via wallet code.
- Access to the original email address (including the initial welcome email).
- Full ability to change credentials: Email, Phone Number, and Password.
- Private Account: This is not shared; it is sold exclusively to one owner.",1001814582,c396091d-9195-4ae0-b505-fe47abec22e7,,https://www.g2g.com/offers/G1764343644674WN/edit
live,G1764286255368ZE,[NEW STEAM] Octopath Traveler 0,lgc_game_39306,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,37,10,370,true,1764286255389,1778358936099,2025-11-27T23:30:55.389Z,2026-05-09T20:35:36.099Z,166,"Product Includes:
- A Steam account with the game purchased.
- Access to the original email address.
- Full ability to change credentials: Email, Phone Number, and Password.
- Private Account: This is not shared; it is sold exclusively to one owner.",1001814582,ae49936c-6d14-4e30-8e03-4457a1c16973,,https://www.g2g.com/offers/G1764286255368ZE/edit
live,G1764071697114LQ,[STEAM] Silent Hill f - Original Email - Lifetime guarantee,lgc_game_36744,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,25,10,250,true,1764071697132,1778358936099,2025-11-25T11:54:57.132Z,2026-05-09T20:35:36.099Z,168,"Product Includes:
- A Steam account with the game purchased via wallet code.
- Access to the original email address (including the initial welcome email).
- Full ability to change credentials: Email, Phone Number, and Password.
- Private Account: This is not shared; it is sold exclusively to one owner.",1001814582,908fb011-320f-4a41-a3e7-206b53b6b075,,https://www.g2g.com/offers/G1764071697114LQ/edit
live,G1764035588716DV,[Steam] Solo Leveling: ARISE OVERDRIVE,lgc_game_39173,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,26.4,10,264,true,1764035588751,1778358936099,2025-11-25T01:53:08.751Z,2026-05-09T20:35:36.099Z,169,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,b6e31c2d-5372-4a15-8185-c6f3d29dc941,,https://www.g2g.com/offers/G1764035588716DV/edit
live,G1763954301141PJ,[STEAM] Moonlighter 2: The Endless Vault,lgc_game_38894,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,13,10,130,true,1763954301159,1778358936099,2025-11-24T03:18:21.159Z,2026-05-09T20:35:36.099Z,170,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,fe5ed5ad-ce71-4a24-be7e-48b51ba75b9e,,https://www.g2g.com/offers/G1763954301141PJ/edit
live,G1763899488048AD,[STEAM] Astroneer,lgc_game_34063,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,5.2,10,52,true,1763899488067,1778358936099,2025-11-23T12:04:48.067Z,2026-05-09T20:35:36.099Z,170,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,7ed41871-79c4-4dad-b62b-b441b642ec7e,,https://www.g2g.com/offers/G1763899488048AD/edit
live,G1763898739059NC,[STEAM] News Tower,lgc_game_39248,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,10.48,10,104.80000000000001,true,1763898739099,1778358936099,2025-11-23T11:52:19.099Z,2026-05-09T20:35:36.099Z,170,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,0b3fa2ee-e4ab-454f-8581-b196d03e59fb,,https://www.g2g.com/offers/G1763898739059NC/edit
live,G1763521981024AX,[Steam] New account | Buy with wallet | Battlefield 6,lgc_game_5998,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,43,10,430,true,1763521981047,1778358936099,2025-11-19T03:13:01.047Z,2026-05-09T20:35:36.099Z,175,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!

Steam account is being recharged with a Steam Wallet code, and the process typically takes about 8 hours. We kindly ask for your patience during this time.
This is the most reliable method for recharging your Steam Wallet and purchasing games. Please note that you have the option to refund a game, subject to Steam’s official refund policy, in which case the funds will be returned to your Steam Wallet.",1001814582,286ecd89-d225-4ea4-ba7b-a365dca009d1,,https://www.g2g.com/offers/G1763521981024AX/edit
live,G1763040790205YX,[STEAM] Anno 117: Pax Romana,lgc_game_34569,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,29.9,10,299,true,1763040790238,1778358936099,2025-11-13T13:33:10.238Z,2026-05-09T20:35:36.099Z,180,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,c49e378c-4133-4249-829a-2d0a3ffeb587,,https://www.g2g.com/offers/G1763040790205YX/edit
live,G1762868733209OI,[Steam] Enshrouded,lgc_game_32997,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,10.1,10,101,true,1762868733243,1778358936099,2025-11-11T13:45:33.243Z,2026-05-09T20:35:36.099Z,182,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,c6a4c0fe-9287-49f2-830b-d5fc00538d40,,https://www.g2g.com/offers/G1762868733209OI/edit
live,G1762658195141NL,Legion TD 2,lgc_game_29244,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,3.5,10,35,true,1762658195164,1778358936099,2025-11-09T03:16:35.164Z,2026-05-09T20:35:36.099Z,185,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,8791cc77-c410-47a5-8a57-273fa970cd18,,https://www.g2g.com/offers/G1762658195141NL/edit
live,G1762658081811EI,[Steam] Kingdom Come: Deliverance II,lgc_game_34195,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,37,100,3700,true,1762658081834,1778358936099,2025-11-09T03:14:41.834Z,2026-05-09T20:35:36.099Z,185,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,e5dd1587-d514-4b9a-85a4-5eb44c321899,,https://www.g2g.com/offers/G1762658081811EI/edit
live,G1762657693914VZ,[Steam] Europa Universalis V,lgc_game_38657,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,33.2,10,332,true,1762657693933,1778358936099,2025-11-09T03:08:13.933Z,2026-05-09T20:35:36.099Z,185,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,adb396f7-54d7-4137-b2db-dc2eaa7178f0,,https://www.g2g.com/offers/G1762657693914VZ/edit
live,G1762657283913UQ,[STEAM] Tavern Keeper | 0H Played,lgc_game_39133,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,10.5,10,105,true,1762657283931,1778358936099,2025-11-09T03:01:23.931Z,2026-05-09T20:35:36.099Z,185,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,aaf136c5-4d30-4f8e-9c34-1aabd3f1cde5,,https://www.g2g.com/offers/G1762657283913UQ/edit
live,G1762657110352FF,[Steam] The Last Caretaker   | 0H Played,lgc_game_39142,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,12.5,10,125,true,1762657110372,1778358936099,2025-11-09T02:58:30.372Z,2026-05-09T20:35:36.099Z,185,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,5094c076-7637-4137-aaa0-ab18a45770b1,,https://www.g2g.com/offers/G1762657110352FF/edit
live,G1762425121118PI,[STEAM] Mortal Sin,lgc_game_39083,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,9.5,1,9.5,true,1762425121141,1778358936099,2025-11-06T10:32:01.141Z,2026-05-09T20:35:36.099Z,187,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,1c8e6c82-174e-4f01-9175-974bb67fb1aa,,https://www.g2g.com/offers/G1762425121118PI/edit
live,G1762425047961BE,[STEAM] Town to City,lgc_game_39080,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,9.5,1,9.5,true,1762425047976,1778358936099,2025-11-06T10:30:47.976Z,2026-05-09T20:35:36.099Z,187,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,97f69a3d-5c67-4748-b638-f6fed7d01453,,https://www.g2g.com/offers/G1762425047961BE/edit
live,G1762424536181TC,[STEAM] Master of Command | 0H Played,lgc_game_39077,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,11,11,121,true,1762424536200,1778358936099,2025-11-06T10:22:16.200Z,2026-05-09T20:35:36.099Z,187,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,da37be6b-4fb0-450f-91f5-2d5f760bb260,,https://www.g2g.com/offers/G1762424536181TC/edit
live,G1762424395515UN,[STEAM] Escape Simulator 2 | 0h Played,lgc_game_39074,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,8,20,160,true,1762424395535,1778358936099,2025-11-06T10:19:55.535Z,2026-05-09T20:35:36.099Z,187,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,8a33c3a5-cb75-4ca0-83c1-a8c40d560892,,https://www.g2g.com/offers/G1762424395515UN/edit
live,G1762214679427QY,[STEAM] MIMESIS | 0H Played,lgc_game_39101,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,5.7,97,552.9,true,1762214679447,1778358936099,2025-11-04T00:04:39.447Z,2026-05-09T20:35:36.099Z,190,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,6a9d1c7e-13d6-486f-a413-c4b5f8478842,,https://www.g2g.com/offers/G1762214679427QY/edit
live,G1761967975730IO,R.E.P.O. | 0H Played,lgc_game_36522,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,4,10,40,true,1761967975753,1778358936099,2025-11-01T03:32:55.753Z,2026-05-09T20:35:36.099Z,192,"By purchasing this product, you will receive:
- A Steam account with the game 
- No bans, 0 hours in-game
- Original email: Outlook - Microsoft email or Steamwebmail
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,4171a8b7-4a89-47bd-9d5d-ac78d1b2d755,,https://www.g2g.com/offers/G1761967975730IO/edit
live,G1761876270775NA,"7 character level 9x, many stash & skin",lgc_game_27013,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,59,1,59,true,1761876270797,1778358936099,2025-10-31T02:04:30.797Z,2026-05-09T20:35:36.099Z,194,"Poe2 Account for Sale: Clean & Guaranteed Forever. Get the absolute best price through this direct user-to-user transaction.
Another accounts for sale:  flic. kr/ps/3dJiq6",1001814582,429de98f-62de-400b-966f-369b10bc0c36,,https://www.g2g.com/offers/G1761876270775NA/edit
live,G1761798861983GV,"[STEAM] Escape From Duckov | Midweek Deal, ends 23 February 2026",lgc_game_38832,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,7.3,10,73,true,1761798862008,1778358936099,2025-10-30T04:34:22.008Z,2026-05-09T20:35:36.099Z,194,"By purchasing this product, you will receive:
- A Steam account with the game 【Escape From Duckov】
- No bans, 0 hours in-game
- Original email: Outlook - Microsoft email or Steamwebmail
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,0765445a-9631-45e5-a7ae-48e8c54e350d,,https://www.g2g.com/offers/G1761798861983GV/edit
live,G1760235099491XV,"Deadeye level 89,Wardlord Karui",lgc_game_27013,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,110,1,110,true,1760235099514,1778358936099,2025-10-12T02:11:39.514Z,2026-05-09T20:35:36.099Z,213,"Poe2 Account for Sale: Clean & Guaranteed Forever. Get the absolute best price through this direct user-to-user transaction.
Another accounts for sale:  flic. kr/ps/3dJiq6",1001814582,429de98f-62de-400b-966f-369b10bc0c36,,https://www.g2g.com/offers/G1760235099491XV/edit
live,G1760234335182NN,"any char, level 9x,24 passives, 4th trial guarantee",lgc_game_27013,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,24,5,120,true,1760234335198,1778358936099,2025-10-12T01:58:55.198Z,2026-05-09T20:35:36.099Z,213,"► 4th trials (8 Ascendancy points)

► All acts completed, all quests for passive points closed",1001814582,429de98f-62de-400b-966f-369b10bc0c36,,https://www.g2g.com/offers/G1760234335182NN/edit
live,G1743058091953IM,Liberator of Wraeclast Supporter -3700 points | bonus first blood pack 20$,lgc_game_27013,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,270,2,540,true,1743058091975,1778358936099,2025-03-27T06:48:11.975Z,2026-05-09T20:35:36.099Z,411,"It is new account
I will provide you with the primary email address associated with this account. 
This account is also linked to an Xbox account using the same email address.",1001814582,429de98f-62de-400b-966f-369b10bc0c36,,https://www.g2g.com/offers/G1743058091953IM/edit
live,G1742169588032KG,"[STEAM]  Monster Hunter Wilds Standard Edition, gmail",lgc_game_34060,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,45,1,45,true,1742169588046,1778358936099,2025-03-16T23:59:48.046Z,2026-05-09T20:35:36.099Z,422,"full original gmail info
accounts are random regions by default, so avoid using local currency initially.
You can change the region in 1-2 months and use local currency, or top-up with a gift card. 
Please leave positive feedback. Thanks!",1001814582,406f6f22-b778-4e04-9a87-04971950190a,,https://www.g2g.com/offers/G1742169588032KG/edit
live,G1738543817333YB,[Steam] King of the Faridun Supporter Pack - 1000 point & skin,lgc_game_27013,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,44,999,43956,true,1738543817333,1778358936099,2025-02-03T00:50:17.333Z,2026-05-09T20:35:36.099Z,464,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,429de98f-62de-400b-966f-369b10bc0c36,,https://www.g2g.com/offers/G1738543817333YB/edit
live,G1738543571904MQ,[Steam] Lord of Ogham Supporter Pack - 600 point & skin,lgc_game_27013,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,28.62,998,28562.760000000002,true,1738543571904,1778358936099,2025-02-03T00:46:11.904Z,2026-05-09T20:35:36.099Z,464,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,429de98f-62de-400b-966f-369b10bc0c36,,https://www.g2g.com/offers/G1738543571904MQ/edit
delisted,G1770513051560MD,Wraeclast Support Pack | 2870 point remaining,lgc_game_27013,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,230,1,230,true,1770513051580,1778538341494,2026-02-08T01:10:51.580Z,2026-05-11T22:25:41.494Z,94,"This is a clean, secure account with no third-party links (Xbox/Steam). Secure the best possible market price by purchasing directly through this user-to-user transaction.
Another accounts for sale:",1001814582,429de98f-62de-400b-966f-369b10bc0c36,,https://www.g2g.com/offers/G1770513051560MD/edit
delisted,G1760235729360US,"3 char  level 9x, sacred paladin pack",lgc_game_27013,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,75,0,0,false,1760235729375,1778358936099,2025-10-12T02:22:09.375Z,2026-05-09T20:35:36.099Z,213,"Poe2 Account for Sale: Clean & Guaranteed Forever. Get the absolute best price through this direct user-to-user transaction.
Another accounts for sale:  flic. kr/ps/3dJiq6",1001814582,429de98f-62de-400b-966f-369b10bc0c36,,https://www.g2g.com/offers/G1760235729360US/edit
delisted,G1763077768881MJ,[Steam] Escape from Tarkov - Prepare for Escape Edition,lgc_game_24640,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,40,10,400,true,1763077768899,1778358936099,2025-11-13T23:49:28.899Z,2026-05-09T20:35:36.099Z,180,"Product Includes:
- A Steam account with the game purchased
- Access to the original email address (including the initial welcome email).
- Full ability to change credentials: Email, Phone Number, and Password.
- Private Account: This is not shared; it is sold exclusively to one owner.",1001814582,ba222b23-2c2e-4924-bc2a-827de6123982,,https://www.g2g.com/offers/G1763077768881MJ/edit
delisted,G1755523682967AQ,"Phrecia, Marauder Level 80, guarantee, original hotmail",lgc_game_19398,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,15,2,30,true,1755523682987,1778358936099,2025-08-18T13:28:02.987Z,2026-05-09T20:35:36.099Z,267,"►The account includes the Autumn Armour set, and the buyer can migrate the character to the Standard league. 
► It was created on the official Path of Exile website and is not linked to any third-party platforms (Epic, Steam, Xbox, or PSN).
► I have many other characters at various levels 80+; ask me for more details.
► I offer a lifetime guarantee.",1001814582,d7ff3fbe-8598-4665-8bcd-45525b1f25c5,,https://www.g2g.com/offers/G1755523682967AQ/edit
delisted,G1763077696559OO,[Steam] Escape from Tarkov - Left Behind Edition,lgc_game_24640,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,27,9,243,true,1763077696575,1778358936099,2025-11-13T23:48:16.575Z,2026-05-09T20:35:36.099Z,180,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!

Steam account is being recharged with a Steam Wallet code, and the process typically takes about 8 hours. We kindly ask for your patience during this time.
This is the most reliable method for recharging your Steam Wallet and purchasing games. Please note that you have the option to refund a game, subject to Steam’s official refund policy, in which case the funds will be returned to your Steam Wallet.",1001814582,ba222b23-2c2e-4924-bc2a-827de6123982,,https://www.g2g.com/offers/G1763077696559OO/edit
delisted,G1763077323614DJ,[Steam] Escape from Tarkov | Standard Edition,lgc_game_24640,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,15.3,6,91.80000000000001,true,1763077323633,1778358936099,2025-11-13T23:42:03.633Z,2026-05-09T20:35:36.099Z,180,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,ba222b23-2c2e-4924-bc2a-827de6123982,,https://www.g2g.com/offers/G1763077323614DJ/edit
delisted,G1764548558078BJ,[GGG] Level 25+ Open Trade - Date created: 2025 06  with original hotmail,lgc_game_19398,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,7,3,21,true,1764548558101,1778358936098,2025-12-01T00:22:38.101Z,2026-05-09T20:35:36.098Z,163,"100% Manual Leveling: The character is leveled by a human player with NO BOTS, scripts, or automation used at any time.
Dedicated IP/Hardware: The leveling is performed from a separate, dedicated PC and unique IP address.
Platform: Dedicated G2G Client (No dependency on Steam, Xbox, PSN, or other third-party services).
Zero Restrictions: Play the game however you want, without any of the prior history baggage of an older account.
Complete Ownership: Full account credentials will be transferred to you upon purchase, granting you immediate and total control.",1001814582,d7ff3fbe-8598-4665-8bcd-45525b1f25c5,,https://www.g2g.com/offers/G1764548558078BJ/edit
delisted,G1762257046997GY,"Witch, Level 64, 24 passives, 2 lab, guarantee, hotmail",lgc_game_19398,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,11,0,0,false,1762257047016,1778358936099,2025-11-04T11:50:47.016Z,2026-05-09T20:35:36.099Z,189,"► No build and items
► All acts completed, all quests for passive points closed, 2 lab
► Leveled up manually
► Other characters still available
► Not linked to any third party (steam/xbox/epic)",1001814582,d7ff3fbe-8598-4665-8bcd-45525b1f25c5,,https://www.g2g.com/offers/G1762257046997GY/edit
delisted,G1762257000249AK,"Templar, Level 65, 24 passives, 2 lab, guarantee, hotmail",lgc_game_19398,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,11,0,0,false,1762257000264,1778358936099,2025-11-04T11:50:00.264Z,2026-05-09T20:35:36.099Z,189,"► No build and items
► All acts completed, all quests for passive points closed, 2 lab
► Leveled up manually
► Other characters still available
► Not linked to any third party (steam/xbox/epic)",1001814582,d7ff3fbe-8598-4665-8bcd-45525b1f25c5,,https://www.g2g.com/offers/G1762257000249AK/edit
delisted,G1752117078864EY,"Mercenaries, Duelist Level 66, 2 Lab, 24 passives, guarantee, hotmail",lgc_game_19398,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,10,2,20,true,1752117078902,1778358936099,2025-07-10T03:11:18.902Z,2026-05-09T20:35:36.099Z,307,"► No build and items
► 2 trials (4 Ascendancy points)

► All acts completed, all quests for passive points closed
► Leveled up manually",1001814582,d7ff3fbe-8598-4665-8bcd-45525b1f25c5,,https://www.g2g.com/offers/G1752117078864EY/edit
delisted,G1752116893286OT,"Mercenaries, Witch Level 65, 2 Lab, 24 passives, guarantee, hotmail",lgc_game_19398,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,10,1,10,true,1752116893305,1778358936099,2025-07-10T03:08:13.305Z,2026-05-09T20:35:36.099Z,307,"► No build and items
► 2 trials (4 Ascendancy points)

► All acts completed, all quests for passive points closed
► Leveled up manually",1001814582,d7ff3fbe-8598-4665-8bcd-45525b1f25c5,,https://www.g2g.com/offers/G1752116893286OT/edit
delisted,G1771638947767US,[GGG] Date created: 2025 08 Global client new account with original hotmail,lgc_game_19398,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,1,98,98,true,1771638947790,1778358936098,2026-02-21T01:55:47.790Z,2026-05-09T20:35:36.098Z,81,"Platform: Client
Condition: The user has never logged in and has no blocks. Do not ask for the IP address during the first login in-game.
There is no connection to third-party services like Steam, Xbox, or PSN.
There are no restrictions.
Delivery should be fast and reliable.",1001814582,d7ff3fbe-8598-4665-8bcd-45525b1f25c5,,https://www.g2g.com/offers/G1771638947767US/edit
delisted,G1778559546530QX,Kiln,lgc_game_40967,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,111,1,111,true,1778559546549,1778559918318,2026-05-12T04:19:06.549Z,2026-05-12T04:25:18.318Z,0,,1001814582,57851424-8658-4d74-b5d6-62ea28af1975,,https://www.g2g.com/offers/G1778559546530QX/edit
delisted,G1778559516969SX,Kiln,lgc_game_40967,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,111,1,111,true,1778559516989,1778559918318,2026-05-12T04:18:36.989Z,2026-05-12T04:25:18.318Z,0,,1001814582,57851424-8658-4d74-b5d6-62ea28af1975,,https://www.g2g.com/offers/G1778559516969SX/edit
delisted,G1778559408593YS,MINOS,lgc_game_40952,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,10,1,10,true,1778559408630,1778559923199,2026-05-12T04:16:48.630Z,2026-05-12T04:25:23.199Z,0,,1001814582,d762f25f-d887-4de8-a450-24abd8bd2570,,https://www.g2g.com/offers/G1778559408593YS/edit
delisted,G1778559259722LS,MINOS,lgc_game_40952,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,10,1,10,true,1778559259742,1778559923199,2026-05-12T04:14:19.742Z,2026-05-12T04:25:23.199Z,0,,1001814582,d762f25f-d887-4de8-a450-24abd8bd2570,,https://www.g2g.com/offers/G1778559259722LS/edit
delisted,G1773060281868SW,"[F84] Joined: April 2024, total 380$, shacked immortal, poe1 & poe2",lgc_game_19398,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,170,1,170,true,1773060281895,1778358936098,2026-03-09T12:44:41.895Z,2026-05-09T20:35:36.098Z,64,"Poe2 Account for Sale: Clean & Guaranteed Forever. Get the absolute best price through this direct user-to-user transaction.
Another accounts for sale: canva(dot)com/design/DAG0smoSLKc/GeGy5s2fIaZ4W9nr7kFvjw/edit",1001814582,d7ff3fbe-8598-4665-8bcd-45525b1f25c5,,https://www.g2g.com/offers/G1773060281868SW/edit
delisted,G1773060091607RC,"[F85] Joined: Feb, 2023 Mirage Templar 72, 4 char poe2, > 10 char poe1,  many stash and mtx",lgc_game_19398,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,53,1,53,true,1773060091625,1778358936098,2026-03-09T12:41:31.625Z,2026-05-09T20:35:36.098Z,64,"Poe2 Account for Sale: Clean & Guaranteed Forever. Get the absolute best price through this direct user-to-user transaction.
Another accounts for sale:  canva(dot)com/design/DAG0smoSLKc/GeGy5s2fIaZ4W9nr7kFvjw/edit",1001814582,d7ff3fbe-8598-4665-8bcd-45525b1f25c5,,https://www.g2g.com/offers/G1773060091607RC/edit
delisted,G1771261896183WE,[STEAM] Foxhole | 0H Played,lgc_game_35554,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,7.37,3,22.11,true,1771261896206,1778358936098,2026-02-16T17:11:36.206Z,2026-05-09T20:35:36.098Z,85,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,d77e182d-246e-4bfa-aa5b-628d49bdf83d,,https://www.g2g.com/offers/G1771261896183WE/edit
delisted,G1771260474609IO,[STEAM] Foxhole | 0H Played | Midweek Deal ends 16 February 2026,lgc_game_35554,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,6.25,100,625,true,1771260474626,1778358936098,2026-02-16T16:47:54.626Z,2026-05-09T20:35:36.098Z,85,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,d77e182d-246e-4bfa-aa5b-628d49bdf83d,,https://www.g2g.com/offers/G1771260474609IO/edit
delisted,G1770159240187JM,"[Phrecia 2.0] Duelist Joined: August 2025, level 6x, 2 lab, 24point",lgc_game_19398,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,17,10,170,true,1770159240209,1778358936098,2026-02-03T22:54:00.209Z,2026-05-09T20:35:36.098Z,98,"Complete Passive Points: All 24 passive skill points obtained.
Manual Leveling: Account leveled entirely by hand with a kill count nearing 1,000.",1001814582,d7ff3fbe-8598-4665-8bcd-45525b1f25c5,,https://www.g2g.com/offers/G1770159240187JM/edit
delisted,G1770159175194QR,"[Phrecia 2.0] Scion Joined: August 2025, level 6x, 2 lab, 24point",lgc_game_19398,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,17,10,170,true,1770159175216,1778358936098,2026-02-03T22:52:55.216Z,2026-05-09T20:35:36.098Z,98,"Complete Passive Points: All 24 passive skill points obtained.
Manual Leveling: Account leveled entirely by hand with a kill count nearing 1,000.",1001814582,d7ff3fbe-8598-4665-8bcd-45525b1f25c5,,https://www.g2g.com/offers/G1770159175194QR/edit
